resource_state,athlete,name,distance,moving_time,elapsed_time,total_elevation_gain,type,id,external_id,upload_id,start_date,start_date_local,timezone,utc_offset,start_latlng,end_latlng,location_city,location_state,location_country,start_latitude,start_longitude,achievement_count,kudos_count,comment_count,athlete_count,photo_count,map,trainer,commute,manual,private,visibility,flagged,gear_id,from_accepted_tag,upload_id_str,average_speed,max_speed,average_cadence,has_heartrate,average_heartrate,max_heartrate,heartrate_opt_out,display_hide_heartrate_option,elev_high,elev_low,pr_count,total_photo_count,has_kudoed,suffer_score
2,"{""id"":5108599,""resource_state"":1}",Morning Run,15226.5,5138,5231,95.3,Run,4285608191,garmin_push_5772744748,4584269309,2020-11-04T14:59:07Z,2020-11-04T06:59:07Z,(GMT-08:00) America/Vancouver,-28800,"[49.263691,-123.13281]","[49.263519,-123.133521]",,,Canada,49.263691,-123.13281,0,3,0,1,0,"{""id"":""a4285608191"",""summary_polyline"":""m{tkH|qpnVe@B_BMgCEuBDMv@g@FYf@k@~AoBlEc@Je@_@?o@I?aCzEa@h@w@p@cDvAc@Ae@Qs@t@{@Vm@bA@\\s@jABdA]j@WTITHr@Nd@e@d@}@R{@p@e@PyAVc@GiAe@oAFg@GSu@Iy@Os@e@Q_AJoAp@u@C]Ry@I}BrAw@Nc@Tk@f@mBhAm@j@y@nBeAzAe@`BYdBYxCBvBJv@Vj@^\\b@RtCfAT`@Np@Dv@Ax@I~CHjB?x@S`Ba@pBYjDCv@JxBTl@^`@b@Vx@Dd@NbBjB|GjGxAl@TNr@x@P\\n@xCNz@B|@Ct@Gz@Qp@WrBGt@EvB@x@JzBVxCA|EHt@IpBIrDBpDCz@Dr@Zd@jAT`@RtBtHr@`B`AjEl@~Ab@tAn@dDDt@E`HBhDQlHMnBIjDQ~D_@lFGdDOlD]|G]fFe@~KA|@WfDMbI?`DFhBl@jCRtA~@nC^bCRt@VpBw@bH_@pBApASdBm@|AcArE}A|Fs@nAa@^iAj@_@\\Wl@Mr@?lDGx@Qt@Kz@?x@Iz@e@nAQv@[f@a@b@[j@e@`BQnBNpBDzBr@fHUrBQp@?r@Lx@?|@Jt@LbDLjAIzC@pBGzBG|@eApEg@fDOt@oAfDQn@g@nCKTPOPyATcA`@}AXm@Z_ANsAn@wDb@iBFu@h@gDBwBEcEQmEIy@IkBJsBNs@Bu@Mw@Ew@y@cIGuBFw@Jy@h@aBXg@pAiATs@Ns@Dy@AwBLq@ZgAFy@E{@Dy@TyAZk@^c@dAi@^]\\i@Tk@rCcL`AkCPiDl@eFNiC?y@s@mDWuBg@iB_@qBy@sCBuBAqBHoBLy@BqBEy@DuBLsBDmBRkDHm@FuBVaDVuGTaBPyBRgI`@_JJsDG{BNsCBuDNoEc@}E{@kCYsBe@gBk@}Au@yCc@kAm@cCIwBJmACoCD{@CoBHuBG{A@}@ImBFaFCwDFyB?cMDeBFw@CoBBsBVc@Fw@AwBJqCGeDHyNG{@?k@NeD?sBPiDHW`AJx@GdEDDs@DGd@AjAAjAPd@ArBLxCCXa@@y@MkFCsBDoBIkDVqD@uFNu@A}CFw@@}@Rq@vAiAdAa@hAEd@MlD]h@eCV_@jAMRMb@Af@FdBC~@JAqCEaABa@"",""resource_state"":2}",,,,,everyone,,g6705932,,4584269309,2.964,4.3,88.4,1,163.1,183,,1,51,5.4,0,0,,126
2,"{""id"":5108599,""resource_state"":1}",Morning Run,15261.6,5068,5117,93.3,Run,4276431001,garmin_push_5763297460,4574562480,2020-11-02T14:35:15Z,2020-11-02T06:35:15Z,(GMT-08:00) America/Vancouver,-28800,"[49.263591,-123.133066]","[49.263554,-123.133433]",,,Canada,49.263591,-123.133066,0,3,0,1,0,"{""id"":""a4276431001"",""summary_polyline"":""eztkH`rpnVMBwCYyCKcBRKjCWd@QBQ_@IEIB_@`A]h@wArC]A]UEs@SAMRIj@O^q@xAm@~@}@fASb@y@`@u@Ro@d@a@UWk@KEg@V[f@}@f@Wf@Gv@_@`@O\\@r@Ml@c@`@Sn@Nr@En@mA\\yAz@u@Ve@DaA?u@YmANe@EWi@SmBWo@YIe@Ag@Jc@Xg@Jc@Bc@TcAGwBvAgA\\uC|A_@Vc@h@k@hBmAzAUd@a@hBa@bDGx@Av@Dv@Nv@Tj@^X`Bn@fAn@Z^Rd@Jv@?bAO|EF|BIx@i@dDUnC?xBDz@Tn@b@`@\\RjANTNxErEdBvAbA`AhBz@lAxALf@h@zCHz@@z@Gx@e@dBWnDApBBz@d@fFo@tCa@hCCz@PlLNnATZ\\Dd@VlANZf@p@|B`ArChAzDj@hC~@zCp@xCJtBEdD@~EEdFGzBUjGg@fJA|@_@jFIpC}@rQC|@OvBKtDSfDC|@?pBGv@AjHD~@fClK`AxF]hDq@bFArBGz@Qr@uAfE]fBcBzF{@jAkBbAYj@On@QxABvBGx@U|@Iz@CxAUrAq@zAiAvAg@`BSrB?z@RnCJrCVlDAbBUlBNpBLx@NjBArAJ~CGrC[lF_AnE_@pC[rAy@rBYdAk@rCBDT{@`@iBd@aBTk@b@iBn@qEd@mBVoBRaCB{@MyI?uBLiBC}@SyADeBMqAEqCI{@[qBEwBB{@Jy@^iBRs@n@o@\\e@Vi@Ne@Jw@BeDd@aBDy@@qBPwAVk@Ze@hBiAf@}@f@{AxCwKh@_BNsEZgB^gG]oBOeBIe@Sq@m@cD}@cDMq@AoGJ_HPoCHqBXkD?{@RiFx@oNz@iSXiFHu@@y@AoDLeE?oECy@ByBMsBOq@o@{A_AuCWeBi@eBYo@o@uBq@qCKw@Ai@@{@N{CD_PIuBIyDBuBLqBDyA?yDHcDCsB?w@Fk@AqDF_FZS?_BDyDOwBA{@PkDBqBFiACYC{CRuDCuBFiABURApAFhBGtBFnAa@pBPvBQhAH~@Iv@B@GCk@REBcAKiDAsBB_ARoBDqAPqBDy@Qo@M}@A}@B{BRoACw@XkDCy@Ti@d@Y\\_@x@]jAOb@QVF`AQj@JVMPw@^{BT[Jc@fBAnA@dBVd@GRs@@uBDw@"",""resource_state"":2}",,,,,everyone,,g6705932,,4574562480,3.011,4.2,89.9,1,184,203,,1,50.7,5.4,0,0,,250
2,"{""id"":5108599,""resource_state"":1}",Afternoon Yoga,125.4,2573,2573,0,Yoga,4274216434,garmin_push_5760914099,4572198073,2020-11-02T01:35:32Z,2020-11-01T17:35:32Z,(GMT-08:00) America/Vancouver,-28800,,,,,Canada,,,0,0,0,1,0,"{""id"":""a4274216434"",""summary_polyline"":null,""resource_state"":2}",1,,,,everyone,,,,4572198073,0.049,1.3,58,1,85.7,121,,1,,,0,0,,4
2,"{""id"":5108599,""resource_state"":1}",Afternoon Hike,6060.1,5215,5236,312.3,Hike,4274063042,garmin_push_5760768923,4572034367,2020-11-01T23:08:45Z,2020-11-01T15:08:45Z,(GMT-08:00) America/Vancouver,-28800,"[49.346869,-123.052314]","[49.346627,-123.052399]",,,Canada,49.346869,-123.052314,2,1,0,1,0,"{""id"":""a4274063042"",""summary_polyline"":""{`elH~s`nV@Eo@aAGCSASj@FvACZUb@OMG?SFW`@UVDz@A|@O^MvAKf@WhB[b@c@Rc@@g@g@_@aC@y@B[Qs@QuAS_@IB?Li@x@K^GKU_ASSGOMNw@hBA|@O~@?`@EJCd@FXBvAHLOh@Fd@@\\ALKRQ|@a@bAKpAAbAFj@ShAUl@Gv@?ZCB?f@IVOPWj@m@bA?`@Dh@B@Ah@MtAYzA?j@ORIBETIJC?Sh@A\\IVYjAQZId@@FU\\]ZAHWh@Y`@EB@PMf@QN?FUPS`@Oj@IPCl@Mr@A`@BXBL@l@OdAEFKb@SZC`@EHEDG?GHAh@]lAGFALSfAS^WRILFd@Ih@DXRl@APQDKJ[d@K`@MHGp@BPGd@GzAUz@CtA?|@GV@VEFBDCTINIVGt@W`ACn@GT[`@EBCJIjAEVAv@@`@ENC`@M\\SVMVETYx@IHCTEFGh@@h@Sh@Rt@GhAI@AREFGVEz@CIm@S][SHUCMNWP@PAHIH?ADTC?V\\ZLJALMTC^?HDf@D^Ed@@RHT?|@Od@FTNN?NK`@K`@Qf@[fBM`@STQXa@J]Xk@Tq@^eB@y@Hy@ZaBDu@\\e@Xg@PkAfAcCNq@Te@d@Yj@JHWZu@EcBSo@KIU_AIMOF]KIKWUXsBJkAXq@X]\\M`@[Xi@Po@R[`@[p@w@^]Po@@WHg@FmAb@iABSAGICCKA{ABk@Cw@I_@HiAWeADu@EK@m@Eq@JaA?u@Ea@DKXKT@Te@?OCWDBH_@FB@YAiABUTXPp@JXD?R_A@u@?CNENDTRRl@NLP\\DAHIXJDLNq@Pf@Z^Bc@F[|@q@PQ?EHGP}@HERW\\_AJ_@OqA@QLOHGRNPGDKBOFIBJDBHA@KKOEi@LWXYJUFkABM~AkANFF@DC?mABIHGZBLSA}@L}AAuBFm@BqB?mAE{@CoBB{@KoBWc@UWa@cAa@[cAkB[iAU[TFNWCFG[EPEb@DL"",""resource_state"":2}",,,,,everyone,,g5570995,,4572034367,1.162,2.3,58.2,1,113.3,149,,1,492.6,261.8,0,0,,14
2,"{""id"":5108599,""resource_state"":1}",Morning Hike,10489.1,9729,10412,290.7,Hike,4268511176,garmin_push_5755015904,4566113751,2020-10-31T17:57:27Z,2020-10-31T10:57:27Z,(GMT-08:00) America/Vancouver,-25200,"[49.356556,-123.031039]","[49.34976,-123.023645]",,,Canada,49.356556,-123.031039,3,5,0,2,0,"{""id"":""a4268511176"",""summary_polyline"":""m}flH~n|mVKl@JFDx@x@nBLBX^r@jBo@HQn@c@^y@CaAm@c@?Ug@e@?QIIM_@gBaB]_AEwA]Ed@_@JIL@HSRk@LQf@k@j@@PJ?Z^Jn@[KSHi@vAOF}@a@{At@QZAPLNYV[pA_@`@Uf@T\\Qj@Dn@Y`@}@b@i@lBWjBWTg@|@qAjAWf@AlAZp@GLg@j@cB|@Kv@QZiBt@oBHeHl@]ZIb@_@He@w@ESaAuAq@D_AVOj@]\\iAAq@T_Aj@U@c@b@]PIh@GNs@GKIw@PYC_@Vu@Lk@`@e@Pc@DQLGKc@MQo@Eg@QGDKECWDQ`@QJo@@o@Sq@AmBOc@KsAHMEEHqADyAKc@D?N[\\MEMRO@GJ@HG@BNa@HMECKDB{@U]`@k@\\W`@c@ToBFIFANe@LoA]DFKADVPPMNICQ[DOc@Ws@s@m@SWDy@cA]UFCuBmAOQaAYc@]Gu@}Ao@DYNM}ADCCAYVQmBITXc@?_Ba@uBKgAu@XS}Am@w@P}@a@R]zGCANcA|A~HhARzA`@\\hAl@BPl@XjJbClA~Cd@b@rAOa@HZPvFsAK]dCgABEGCBCb@Ca@AH@GJ`@Ra@^NNL@OAHm@f@Wn@AAKJWV[|Aa@vAGA`@z@HbDi@|BFP\\[^BHTJrAa@J]CGn@S@Ib@PJn@IHC^Up@FZfCw@Z?|@g@PYHDnAg@|@CEt@HH@RJIDQIOQELOn@a@hAk@TGb@YLY\\[J@CDJLRMXPPGZUCW`@a@P]n@Un@^d@`B\\LXd@ZGNQ@Q\\_@PHb@QjASnAJ`C_AL?CLPHnAS\\]Bb@Xa@FWC[FG~DyBh@u@ZYVk@x@iCf@{@b@YLk@Xe@p@yAb@u@RMr@oAnAo@x@K`@AG_AdAIl@WJSx@ADSEQe@i@K@AURo@?ULMRk@VG|@k@Gy@GSRc@ESBqAd@OjB\\DIEMa@a@CSAs@FKb@G@GpAC^m@TJx@IV_AL}BXkAAi@RKb@?b@MrAw@TAr@l@`@{BRm@Xg@dC}AZc@Xs@MmACGu@DKKk@uA_@cCCe@Fw@Pm@d@s@b@STY`@YfCTl@MrBG\\FtFEtARlBEp@u@GiCCUK?"",""resource_state"":2}",,,,,everyone,,g5570995,,4566113751,1.078,3,56.4,1,116.6,163,,1,398.9,201.9,1,0,,29
2,"{""id"":5108599,""resource_state"":1}",Morning Run,15341.4,5129,5231,95.4,Run,4267439222,garmin_push_5753942818,4564971718,2020-10-31T14:51:31Z,2020-10-31T07:51:31Z,(GMT-08:00) America/Vancouver,-25200,"[49.263338,-123.133595]","[49.263532,-123.13255]",,,Canada,49.263338,-123.133595,0,3,0,1,0,"{""id"":""a4267439222"",""summary_polyline"":""eztkHbrpnViDW{GR]rAg@tAeCdEc@V_@_@@WMQo@|AaAbB[t@cBfBkB|@g@\\_@E]m@_@K[j@gAj@_@p@?z@MRa@XMX@fA{@hA?f@FZGv@KJe@DmA~@iAf@c@HkACcA_@wBQQs@KgBa@_@_@?e@BqDpA}@M}BzAc@D_@PiDlBa@^eAbC{@jAWh@Sp@YfB[fD?vBNt@P`@V\\~Ah@|Ax@\\`@Vp@CtCUfDJxDIz@c@zBYnC@~CR~@vA|@|@DdBpA`@b@z@l@nEpEf@\\jAd@Zb@|@bAPl@`@lCDxBKhAa@~AYfCEz@@rBDz@b@hD?r@y@lCUjBGPSLNVH^PjMNr@HPh@B`@PbALZRf@|AdAlEbApCt@~Cr@bB|@pCLr@HlCKzJBx@CfJw@fPQlBc@nIOjFe@jGe@pMYvEKhJ@pDLx@x@pCZlBr@xCx@~EYlBa@jDQtBO|CQr@m@|AgAtEwAfF[l@_@d@_@\\kAf@i@z@]lBFnBC|@c@fBAzAIv@k@zBYj@}@dAk@|AMt@Ef@?bB`@rG@v@RtB?v@Ez@YxA^rCZdHBx@IbFi@lFq@|C_@pCUl@ObAs@zAQn@[tB[lAh@eBt@kDd@mAZsAj@eE`@iBv@eIAeHMqB@u@JmBCu@WgBAy@Fs@?aAQoCg@iDIqCTwCn@}AnAmAh@oALs@D}@@kB`@iBFq@D{CNu@Ts@\\g@`Bw@l@}@h@}AfA_Et@eD~@oCRkEXmBPkCVkBAe@o@wCQwBa@gBm@kB]oBYeAAy@?oFXeFD}FRkD`@eJVsC?cBReCFsB`@uGBiDr@_LBw@AqBLuBFuDCeJUiDQu@aBaF]cBmCgJMu@KsAD}BA{AJqBDcFGuA@qFM{EB{ARcDIsFNiD@sCBw@Vq@Hw@EiBBqEMsBDwBIoB?{@DsBNqB@oDC{@D}A\\yE?y@K_ADy@BWhALvBIhBDPqAlC^hA@f@Jd@@d@ItCJHGTs@D{@?{@XqAGcB@gBJwBAeBDy@Hu@E_A]w@B}@XuB@{@Pu@@sBHmDXg@bAw@dAi@nAOd@Bj@Uf@Gb@Nd@U\\m@d@cCVo@|@Qh@`@fAI|AHd@WXo@LuB"",""resource_state"":2}",,,,,everyone,,g6705932,,4564971718,2.991,4.3,89.2,1,150.7,175,,1,51.2,5.4,0,0,,55
2,"{""id"":5108599,""resource_state"":1}",Morning Run,10255.3,3430,3479,70.1,Run,4262672727,garmin_push_5748900715,4559917312,2020-10-30T14:04:57Z,2020-10-30T07:04:57Z,(GMT-08:00) America/Vancouver,-25200,"[49.263478,-123.133633]","[49.263496,-123.132849]",,,Canada,49.263478,-123.133633,0,5,0,4,0,"{""id"":""a4262672727"",""summary_polyline"":""c{tkH`rpnVg@BaBCg@Eg@Mw@?c@Qc@@KLKt@E~@Ox@]RKE]]gCbE[^Q?a@OQ_@g@sBEEiA_@_@]CSL{@Pu@A_AF}@|@gAD]DiAfA{@V[Ng@Dy@K}@s@qA[_@YEa@SIoCk@yAPeD?y@IuBDkHHy@Rk@`@a@Zq@Nw@?}@M{@Uu@Yk@Sq@IyBI_@}@gAWe@K{@@w@Tk@`@Sn@Kd@YVi@Dy@DiGGw@_@g@a@OeA@y@o@c@Ce@Sa@o@c@S_@YK}@c@S]a@e@gBu@kAa@eB]g@Yo@UqA[k@So@My@@w@Ri@Fs@Sm@e@aCEyA_@cFc@oD]i@i@e@[i@Gu@Du@EmEJ[dA@d@MBw@IqBG_@}@GJkGAwBDw@Is@MOI]M{COs@_@[sBGGFEz@\\fB@z@]`@UL]F[_@Ou@Yk@yCWmAAm@{@mA?a@XDjHErGE|@Ul@Mt@@x@E|@ClB@x@Vh@nAXd@XRVLn@Ft@b@LZ\\?x@Jr@b@ZZn@j@`B\\ZXj@Pv@~ApDd@zAFt@Az@Et@Ox@At@Fx@Rl@@z@EtC@~@Cz@i@dBIf@Ex@CvBJt@Pt@^~@`@ZZf@b@Hb@KfADf@JtAtBbAjBXn@Dz@Gx@Wl@u@jAo@r@eBnDOv@RtB@|@Pp@^\\j@bAv@`Av@lAr@l@Pl@AxAEv@q@rACPSn@kCdESn@d@dACt@m@|@_AdBUJg@[_A|@Yf@Ox@IHWUa@f@i@rATTPt@Mz@Wl@Wb@eA@Yj@@JVj@FZk@fAc@LaAdA_@V_A_AaA\\{@w@SK_@a@k@eB]g@EWMQ?Ht@~Bj@`DtAjGX~Al@vB~A~Gj@vC|@zDl@|Cd@|AfDhO^bA\\l@l@x@PNlAf@p@Lj@Nb@E`CDb@Rf@?jATvEDpCAHw@N{B?mAF{@KuB@WXGBIDw@?{@SqBQqACw@@q@RoBDqAJ}@Nq@FgDA{@B{@\\c@^Yl@k@v@a@xAAj@Ef@OlAGb@W`@]Fc@CoABSNa@f@BjAMjA?rAX`@]Rw@EuBDu@"",""resource_state"":2}",,,,,everyone,,g6705932,,4559917312,2.99,4.5,89.3,1,156.1,181,,1,51,5.8,0,0,,57
2,"{""id"":5108599,""resource_state"":1}",Morning Run,11702.1,4033,4050,94.5,Run,4250267946,garmin_push_5735732827,4546802546,2020-10-27T13:40:40Z,2020-10-27T06:40:40Z,(GMT-08:00) America/Vancouver,-25200,"[49.263631,-123.132732]","[49.263487,-123.132772]",,,Canada,49.263631,-123.132732,0,3,0,1,0,"{""id"":""a4250267946"",""summary_polyline"":""k{tkHnrpnVg@BOAw@Mg@EoA?mBGc@D]No@`BMt@Sl@eAxBYf@W^[LYWEQk@m@e@\\c@fBM~@St@Yd@}@jAmCz@e@MgAA]j@e@Dg@L_@f@Ix@_@XYh@B|@KTi@r@Jr@Lb@_@b@g@JqBdAsBl@g@JYEw@c@e@Le@GUYSo@G[Ay@Uk@GAi@Bg@Lg@N]Rg@?kAHg@Kc@PeBlAeAb@a@XaCrA_@X[d@s@|Ay@dAW^St@UlAa@rCIv@ApABv@Hj@Vj@Z`@`@Z|Ax@f@N`@`@Tj@Lv@?v@ChAK`BBdB?z@Gv@W|A[pCE~@Ch@D`BH|@Vp@^b@b@VTF\\B`@T\\d@\\ZhAv@|AzA`Ar@z@~@b@Z`@VhAh@bAdAVl@b@jBLt@Dx@?hAKn@Sp@Or@YhCChABnBP~BT`CE`@FRI~BJnFAv@CpDIfDVr@^`@d@Pd@HVh@Tl@z@vCj@~BfAbDVpARp@lAbDNr@RbCEdIGtH@zBMjBCtAWvGa@~EIvBMrBIrCYlFSjDQlB]nMIv@EfBEt@?|@Av@Iv@CrB@nEJz@`@xBDZ`@lAx@rCNp@l@dDDx@Ot@UnBUn@W^Cx@Jh@Pm@Ju@ViDJu@@u@GSEe@UeAGw@_AwEUq@Yk@Ss@Ou@K{@AeDF_IHgDNeDViDH{BJy@NaEFo@FqBPkDJiDFy@?w@RkC@y@PsBTyEZcFHoBBiDA}@Eo@@g@?oBHgAAkBBgAEg@Cu@a@iBSo@_@a@i@cBo@iCa@oA_B}FQo@Iy@Cy@HwDAsBD{BCuBCy@DsD?}CGaDDcC@yIFkD?cCHy@Bm@D{LJu@Pq@@qBMmDAy@@u@PqBBmEFiDCkD@{@Jw@Ds@BEFC|@BpBOnACd@@f@DpBAhA@b@AzBLf@Ed@?t@CHu@DiFHuE\\KBw@AWMy@SyD?}@Fw@FyBJw@Be@P{@Eo@DqBC}BVm@t@k@^a@p@Yf@Kd@@`@SJMrBKp@BVGVYBw@C{@CUNq@f@?x@RrB?b@Db@Fd@a@Hq@EwBD{A"",""resource_state"":2}",,,,,everyone,,g6705932,,4546802546,2.902,5.9,89.2,1,147.9,163,,1,51.1,5.4,0,0,,32
2,"{""id"":5108599,""resource_state"":1}",Morning Run,10207,3604,3615,70.2,Run,4247175977,garmin_push_5732427395,4543531143,2020-10-26T13:40:16Z,2020-10-26T06:40:16Z,(GMT-08:00) America/Vancouver,-25200,"[49.263671,-123.133347]","[49.263492,-123.132776]",,,Canada,49.263671,-123.133347,0,1,0,1,0,"{""id"":""a4247175977"",""summary_polyline"":""cztkHhrpnVU?CE{AEmE@eASiAZc@lBYl@qA`Cy@lAOJc@ICwAQcA_@i@e@Ae@O]e@Hs@Pu@@wBP_@\\c@NWDU@m@Ro@nAsADOJs@A{@K_@]m@]c@aAMM]A{@@y@Qu@Wi@Cy@Hw@@qBIuB?_HBw@Ns@Zi@^_@Xi@Ju@@u@Gu@Ou@k@eBMoBMu@Yi@_@]]i@Ks@D}@Vi@`@Qb@I`@YXm@Fs@IyED}@Ew@_@[iAAc@MYW_@Uc@Aa@]Wm@e@KYc@Oo@e@U[g@Oy@So@o@wAQq@Wq@[k@a@kBk@eBKy@?y@Ro@Fk@_@{@YiBi@qGIgBWkB[o@aAq@IQIw@FcHXGv@PLc@F}@?qBEK{@IC}@D{BCqBDqDWk@W_FK_@e@SiBNKH?nABx@Lv@Kb@Y\\y@G_@e@]{@q@QuDSGMKi@w@Ce@D]XEZD|DGhD@x@GzBIv@]jABnAGjD@z@Tl@jBv@`@\\Dt@\\f@f@HPRDT@x@Jn@LHPXj@tAPr@^\\fDdJLr@B^?z@_@dCAz@Nh@DZ@zCHzAGx@Ux@Or@Ev@Mz@?z@H|ADf@n@zAVRp@|@f@?f@Kf@Bb@E`@`@Rd@^d@^n@Xl@^f@Np@@z@G`@O`@}A|CeAfBm@|@Mp@ThC@x@Tl@|@pA^d@v@nA|AjBDt@A`AKt@Wh@e@|AaBnCu@vA@p@Xp@Gr@}ArCa@Ve@SmAdB[l@GTWM[X_AjACX`@nAEt@Yf@QNm@?Wp@GTd@t@Qp@o@p@OAYV{@fAUF]c@a@]e@FYNwA_BQu@g@gAm@e@GAEe@E@PzAf@nAb@bBLx@xAtGz@rEfEdQj@pCb@bBfAhFbAhEZdBl@vAfA|Ap@d@d@H`@@|@MnBf@t@Jb@Tf@?d@Nf@?lAPxAA\\HVKdC@`@ILs@CyBU}DB}@F{@G_CK}ACsB`@{B@oBF}@Lq@HS?qEFy@Ls@\\a@RGXUfAo@hAEl@[p@Dp@c@h@FJEDQf@UBy@E}@DQB?DK`@Sl@JfBDhAKh@BHIFsCNmB"",""resource_state"":2}",,,,,everyone,,g6705932,,4543531143,2.832,4.2,89.5,1,147.9,185,,1,51.1,5.8,0,0,,34
2,"{""id"":5108599,""resource_state"":1}",Dog Mountain ,5866.3,6870,7919,171.6,Hike,4243961324,garmin_push_5728774190,4540087233,2020-10-25T19:27:23Z,2020-10-25T12:27:23Z,(GMT-08:00) America/Vancouver,-25200,"[49.364824,-122.948889]","[49.364445,-122.949272]",,,Canada,49.364824,-122.948889,0,4,1,2,0,"{""id"":""a4243961324"",""summary_polyline"":""cqhlHpmlmVe@[MCI?g@WoAoAGm@KVm@Me@Ca@@o@HIG?ACGQJJWNVUDOEKFDAAEGBU`@MP_@X]^c@xAGBo@?wAPUh@Oh@@FF`ABBL@JJVp@JFNlADHEBAFBJ@^GPEp@@\\@NLJJb@CZ@NCHFPE|@Uf@]Z?H_@tA?nBMXSNAz@C@[~@Yh@WVETMRs@l@_@FIGSD_@?w@]y@g@OCM?GCa@Ne@W_@JEGsA]m@Ac@DYt@E\\Wl@CV@HCJW`@Sd@CPS`@Bh@[\\G?Od@Gv@Yl@Pn@d@jACv@?d@Vh@?Ne@`AHb@Pf@B~@Y|AOp@IPAr@Lx@EXDv@?v@Cl@GHAb@KXEZGBUl@Xd@BT?t@ENU^I?w@`@SZBFQAW`@?`@Rj@BP@p@Gr@EbADj@PTDZb@p@DRHR?JOj@ADDHAACJI@MCONE@KATNGr@QlAH|@Mz@GLHf@EpACFSH]@MJUBTnAf@f@F^MRJf@XNRGDDJZCBEGE?EFCB?NOHCD@BFBFBCEBAH@?GISDQDKD?AIUI?BgAcCOOES@QICAi@RGb@CREJGG}@?a@FUJs@Ga@F}@Hu@Bu@Gm@`@MTQDs@G[W[c@eASuAVa@Ik@Aw@MkAHg@L]ZUNWD@^Yb@KDo@@u@QiA\\kBPoAEoAFq@Oo@Bq@BCRo@Ls@HwA[cBHo@HWEoBBODGA_@Wg@IYEo@BcBRm@^WNs@Fs@Za@\\[Ro@Lu@HS@u@@Et@Gd@@dARd@BFEP?b@J^MLB\\\\r@R`@DJFTAv@h@^KFKhAoAH]?KFIHWPa@Lg@@WDITWF_@Fw@Ec@X{AVc@\\KJINm@UyAMs@EsAHu@KwAKe@Ug@[c@GUIu@Hs@HOTSfASrAD\\]Pq@DEXPN@b@Q^WfAUN?T@dAR`A^n@`@d@LVOPFRJZZ\\d@"",""resource_state"":2}",,,,,everyone,,g5570995,,4540087233,0.854,2,58.8,1,97.5,144,,1,1047.4,998.7,0,2,,14
